date,y_log,log_spy_rv_5d,log_spy_rv_10d,log_spy_rv_20d,log_vix_close,vix_chg_1d,log_qqq_rv_5d,spy_ret_neg,log_spy_hl_range,log_abs_spy_ret,log_abs_spy_gap,log_vix_hl_range,log_vix_close_lag1,log_spy_hl_range_lag1
2004-05-03,-1.9556996383187146,-1.8975050032525271,-1.8260843422565594,-2.0443444977688023,2.8106068405243767,-0.0331587944802508,-1.5262103993732894,0.0,-4.78170888797137,-4.535213476597772,-5.600756248791556,-2.70624784333506,2.844327851044415,-4.317129817050085
2004-05-04,-1.7475520127873674,-1.915629146057194,-1.9911534565412587,-2.0624581972793297,2.80638605632824,-0.0042118892080682,-1.4453925478919283,-0.0008025320201566,-4.249031044404159,-7.127726342765065,-7.022426411363046,-2.6579668616079752,2.8106068405243767,-4.78170888797137
2004-05-05,-1.7485798903576995,-1.9936168471996945,-1.9938220609944146,-2.041197336607643,2.7581094306365617,-0.0471298377797031,-1.4129396088900692,0.0,-4.948586871174702,-5.047535235518014,-5.768835904731979,-2.852421151850278,2.80638605632824,-4.249031044404159
2004-05-06,-1.7742179845632526,-1.9987685906696069,-2.140069153356273,-2.0199292721795707,2.836150159568853,0.0811666925898357,-1.4914876810959175,-0.0086008266643213,-4.253068564099016,-4.755895793905716,-4.999871558489347,-2.637299723307362,2.7581094306365617,-4.948586871174702
2004-05-07,-2.106061471441041,-1.739803361173474,-1.9941340923769928,-1.9419910399170373,2.897567979028568,0.0633431068641061,-2.0014162101579274,-0.0165459128388909,-3.880334456933866,-4.101615561654797,-5.244438034295946,-2.3494467297729167,2.836150159568853,-4.253068564099016
2004-05-10,-2.1836997767910287,-1.9556996383187146,-1.97426318905076,-1.9338980318863483,2.984165660842802,0.090457880469517,-2.0741645163753084,-0.01027643927634,-4.360482957542526,-4.57790047975407,-5.35404746341326,-2.793544317653369,2.897567979028568,-3.880334456933866
2004-05-11,-2.30972393423444,-1.7475520127873674,-1.883396419352644,-1.9441301160947053,2.921547359469311,-0.0606980644994478,-1.7424528622733382,0.0,-5.026705899205938,-4.773169464814263,-5.151825140326549,-2.6288774925143725,2.984165660842802,-4.360482957542526
2004-05-12,-2.50849416894767,-1.7485798903576995,-1.8890186393911208,-1.9277312349559104,2.898119411591535,-0.0231556441702918,-1.8197572325191969,0.0,-3.7963025430954924,-5.054882787694755,-6.412995687434341,-2.0783392979771,2.921547359469311,-5.026705899205938
2004-05-13,-2.4479980612280268,-1.7742179845632526,-1.9158062784858225,-1.927102069180888,2.937043310097758,0.0396913585958544,-1.8270291173926814,-0.0041647722696473,-4.534873803927924,-5.481091280924905,-5.075632501743252,-2.988335602335104,2.898119411591535,-3.7963025430954924
2004-05-14,-2.4307601474662666,-2.106061471441041,-1.9426318509050204,-1.9529365920806587,2.916147757576307,-0.0206787531482376,-1.8398653574775308,0.0,-4.315579964605211,-7.696038676991875,-7.91921487360215,-2.7255264250950733,2.937043310097758,-4.534873803927924
2004-05-17,-2.9291519730158244,-2.1836997767910287,-2.0237068605320645,-1.9395817023497701,2.9937302255162157,0.0806713495674491,-1.8224728624525075,-0.008542370352467,-4.606089541430651,-4.762715580222519,-4.561079718282977,-3.21687209631938,2.916147757576307,-4.315579964605211
2004-05-18,-2.273545431811343,-2.30972393423444,-1.9828101641097415,-2.0042782125714607,2.961658289790651,-0.0315630856544826,-2.081925160561525,0.0,-5.191587012481156,-5.29009434735007,-5.633872186280356,-3.5414739870462264,2.9937302255162157,-4.606089541430651
2004-05-19,-2.5182634546413,-2.50849416894767,-2.0468122135985394,-2.0259926542996176,2.940747981870771,-0.0206932033165564,-2.1262996714123426,-0.0034656167580883,-3.985786122863246,-5.664861780132384,-4.859812923429341,-2.640642966099868,2.961658289790651,-5.191587012481156
2004-05-20,-2.547647072736604,-2.4479980612280268,-2.0500368995916065,-2.119983899235509,2.926917962175696,-0.0137348243365187,-2.085398446045,0.0,-4.883345916058239,-5.743623416955284,-6.408612515006824,-3.2835915489519385,2.940747981870771,-3.985786122863246
2004-05-21,-2.4639004231013373,-2.4307601474662666,-2.300242097416831,-2.117601153078328,2.917230033561184,-0.0096411518179014,-2.1737714972926914,0.0,-4.6217878240639365,-6.357772607454675,-5.746843216826864,-3.218335185239191,2.926917962175696,-4.883345916058239
2004-05-24,-2.318197839823738,-2.9291519730158244,-2.474429941629033,-2.101204238354416,2.89480635129733,-0.0221741402102417,-2.8114567136749513,0.0,-4.625968115755786,-5.475279969978677,-5.027252423793997,-3.0456283205355628,2.917230033561184,-4.6217878240639365
2004-05-25,-3.0835107152387184,-2.273545431811343,-2.2875366483185102,-2.0040875917444425,2.7700855950383905,-0.1172566313332439,-2.0919998106659174,0.0,-3.850055665053877,-4.2455051694838435,-5.697194363244149,-1.7805441429328241,2.89480635129733,-4.625968115755786
2004-05-26,-2.397241529503041,-2.5182634546413,-2.313010258780671,-2.0557849003576076,2.770711979573747,0.0006265807555096,-2.285492725360196,0.0,-4.9691009020897035,-5.658765911208621,-6.377911299704431,-3.424639092913372,2.7700855950383905,-3.850055665053877
2004-05-27,-2.2893333510129916,-2.547647072736604,-2.353494972611675,-2.076159797837238,2.7265447669171174,-0.0432060439900037,-2.3207616078295947,0.0,-4.756693523724116,-5.182665344320142,-5.924598307324885,-3.127021990928593,2.770711979573747,-4.9691009020897035
2004-05-28,-1.919674161856242,-2.4639004231013373,-2.3494794574465487,-2.107053203559965,2.740840024570362,0.0143979234864835,-2.2835992481103298,-8.861642586244223e-05,-5.380078870621808,-9.331080484525554,-6.692345892192115,-4.087915863403759,2.7265447669171174,-4.756693523724116
2004-06-01,-1.948523008747621,-2.318197839823738,-2.5634174997547587,-2.1537346525006273,2.791165061620111,0.0516128540039062,-2.07997359924947,-0.0013290937893646,-4.734869495308879,-6.623250406465436,-5.642432213647929,-3.052531496031987,2.740840024570362,-5.380078870621808
2004-06-02,-1.7697825951091688,-3.0835107152387184,-2.57078123101541,-2.1489664459577416,2.7775762596280624,-0.013496891021583,-2.7253546325417877,0.0,-4.70872965057331,-5.592320383919934,-5.864249854809637,-3.0652568454933027,2.791165061620111,-4.734869495308879
2004-06-03,-1.942069449972482,-2.397241529503041,-2.366860005403983,-2.1267020631192453,2.834976535581555,0.0590796497168453,-2.1889620529384812,-0.0091929721627913,-4.605969948951899,-4.6893148944057526,-5.867969277213958,-2.962808499215184,2.7775762596280624,-4.70872965057331
2004-06-04,-1.7913610074269122,-2.2893333510129916,-2.3267642402359296,-2.13391342192673,2.820187742555478,-0.0146799759201444,-2.208317579702925,0.0,-4.866468453341633,-4.835826757656342,-4.835826757656333,-2.7432266160955727,2.834976535581555,-4.605969948951899
2004-06-07,-2.067989403398874,-1.919674161856242,-2.1665593642918277,-2.1980732281995508,2.7337179708087316,-0.0828367274400051,-1.551847252351872,0.0,-4.413015864308376,-4.184889619911986,-5.5257228088539305,-2.4189065054042973,2.820187742555478,-4.866468453341633
2004-06-08,-2.080077288577273,-1.948523008747621,-2.1579444279500786,-2.2927631760643945,2.7087166615602163,-0.0246913649099291,-1.5637075483356098,0.0,-5.0313945417363035,-6.574871404795691,-5.850996717119155,-2.836549731789242,2.7337179708087316,-4.413015864308376
2004-06-09,-2.2566201198609686,-1.7697825951091688,-2.1374651228605788,-2.233841972099005,2.7337179708087316,0.0253164629344728,-1.414159455634183,-0.0093156859580216,-4.75456055826886,-4.676054564029594,-5.793537203189039,-2.839078738672065,2.7087166615602163,-5.0313945417363035
2004-06-10,-2.347361107554006,-1.942069449972482,-2.1306225089273205,-2.240376890788769,2.7107133166502195,-0.0227420645654229,-1.5383220921276464,0.0,-5.606766111865925,-5.314175475360068,-6.1206444619448925,-3.5546823268018475,2.7337179708087316,-4.75456055826886
2004-06-14,-2.7149193511399425,-1.7913610074269122,-2.0395121434266046,-2.1856458731158157,2.7769541613812954,0.068484024972317,-1.3776394136024177,-0.0098819175207396,-4.749538751060756,-4.6170476930582955,-5.374142325227138,-2.975404112655865,2.7107133166502195,-5.606766111865925
2004-06-15,-2.9432688630214243,-2.067989403398874,-2.0075206981825855,-2.1711255460415395,2.7113780045327496,-0.0634722789956165,-1.6324038784619785,0.0,-4.798253552046956,-4.95248069750959,-5.114993206416493,-3.173413042923799,2.7769541613812954,-4.749538751060756
2004-06-16,-2.4840025226905493,-2.080077288577273,-2.0108714942103774,-2.2286645338816182,2.6939512748196,-0.0172757624974582,-1.639851076290216,-0.0001753783867316,-5.42934334895704,-8.648507690414306,-8.648507690414165,-2.9950551876139224,2.7113780045327496,-4.798253552046956
2004-06-17,-2.434742561029926,-2.2566201198609686,-2.0125682813430164,-2.2265572493760133,2.718000507435924,0.0243407476406876,-1.7282333475645775,-0.0014912120082923,-5.0358125647624705,-6.5081593553621495,-6.633300660912265,-3.2627275525519304,2.6939512748196,-5.42934334895704
2004-06-18,-2.3440498552726967,-2.347361107554006,-2.0946761890884953,-2.2354896563853965,2.7073832975126493,-0.0105610462997245,-1.7995714341126983,-0.0017570462480845,-4.693724845696425,-6.344115456581864,-5.314513321796381,-3.0084884963616787,2.718000507435924,-5.0358125647624705
2004-06-21,-2.3540209256155027,-2.7149193511399425,-2.1230084402741487,-2.218789882491676,2.7252350415104285,0.0180120388182989,-1.9568636970220343,-0.0037842146930335,-4.719202572090423,-5.57691424978969,-6.85317871113207,-3.1407504847984353,2.7073832975126493,-4.693724845696425
2004-06-22,-2.3810555347688447,-2.9432688630214243,-2.3911608228788785,-2.2126373335027654,2.6609586235904903,-0.0622542460692182,-1.8835943676218603,0.0,-4.5435582938229615,-5.291273606395975,-7.388404364038104,-2.375779630427898,2.7252350415104285,-4.719202572090423
2004-06-23,-2.587229034279225,-2.4840025226905493,-2.274554326130187,-2.191070492094634,2.6376277047767887,-0.0230608572818763,-1.7427190122860416,0.0,-4.392099458704151,-4.754376958012576,-6.566777985857435,-2.5699692101444858,2.6609586235904903,-4.5435582938229615
2004-06-24,-2.092603864108328,-2.434742561029926,-2.3932235817375593,-2.2716541480026198,2.695302657288262,0.0593705940313356,-1.8911010328041693,-0.0031372602209286,-5.140092249403567,-5.764402213563566,-6.403468166960511,-2.9060229870441217,2.6376277047767887,-4.392099458704151
2004-06-25,-2.102862365109007,-2.3440498552726967,-2.3932930873602016,-2.2554082744488224,2.720637289641473,0.0256582815665062,-1.8875212059350335,-0.0048081393014465,-4.503679601739641,-5.337443029517858,-8.651365881248038,-2.9190884146286904,2.695302657288262,-5.140092249403567
2004-06-28,-2.021835173666523,-2.3540209256155027,-2.5601088224544095,-2.261896205489858,2.7769541613812954,0.0579328596939112,-1.875338736428833,-0.0034258556060635,-4.549042225248457,-5.676401107501852,-5.120454279521412,-2.8388298399204435,2.720637289641473,-4.503679601739641
2004-06-29,-2.0500756314890567,-2.3810555347688447,-2.6423662713593807,-2.2534593568517667,2.7389026824924607,-0.0373366172488887,-1.9976502680361805,0.0,-5.023176985110129,-5.486379757546439,-7.257053759888541,-2.68063323191401,2.7769541613812954,-4.549042225248457
2004-06-30,-2.2421309372232603,-2.587229034279225,-2.574165310112285,-2.2426697152970996,2.663052846509542,-0.0730446085931417,-2.053700852577073,0.0,-4.609808055091956,-5.229789885292159,-6.632598649441728,-2.271010970444076,2.7389026824924607,-5.023176985110129
2004-07-01,-2.4504961043855777,-2.092603864108328,-2.2530015032431376,-2.14068627889568,2.7212954159617793,0.05997208141745,-1.5919512733148224,-0.0138827936334358,-4.12801977190246,-4.2771043534193485,-6.013802731861097,-2.5728754106924137,2.663052846509542,-4.609808055091956
2004-07-02,-2.434184635148274,-2.102862365109007,-2.2543727899027597,-2.184254838700828,2.7133693581836598,-0.0078947294121631,-1.6380772403923327,-0.0005313014582181,-5.097383790404985,-7.540162158359164,-6.2409737762612565,-3.1441526284895507,2.7212954159617793,-4.12801977190246
2004-07-06,-2.752986208894492,-2.021835173666523,-2.1903705553985113,-2.177781586324216,2.788092909391131,0.0775862123483621,-1.4430061697203393,-0.0087703569087351,-4.9159661867424,-4.736376636673283,-5.399678394089768,-3.2661270940210216,2.7133693581836598,-5.097383790404985
2004-07-07,-2.812167449883846,-2.0500756314890567,-2.215429758700791,-2.3216022830085956,2.760642678395112,-0.027076897254357,-1.5543257266920627,0.0,-4.918911183553915,-5.826169925669692,-7.243208010919465,-2.888476823288006,2.788092909391131,-4.9159661867424
2004-07-08,-2.862121525107631,-2.2421309372232603,-2.3375372938141905,-2.3047012679424417,2.785011289950649,0.0246679527496311,-1.8939357191583548,-0.0069506217324206,-4.600154218772904,-4.96892272678513,-5.612047691505209,-2.9358332809851313,2.760642678395112,-4.918911183553915
2004-07-09,-3.050467974456709,-2.4504961043855777,-2.298569355525568,-2.3402763060931218,2.758743299129464,-0.0259259882832285,-1.8696920018479544,0.0,-5.295892512477208,-5.951353707655878,-5.986452406846198,-3.8981750620043756,2.785011289950649,-4.600154218772904
2004-07-12,-3.1061416788399216,-2.434184635148274,-2.300194107134934,-2.3644737051247255,2.705379975764712,-0.0519644935804965,-1.8615123082255423,0.0,-4.677309974647161,-7.71188675928697,-6.276695734291787,-2.7053798254962733,2.758743299129464,-5.295892512477208
2004-07-13,-2.1167225294226646,-2.752986208894492,-2.2973827180128907,-2.4276154545199633,2.6713862200602847,-0.0334224598078231,-2.4746679236972935,0.0,-5.584750358876661,-7.242224427225286,-6.682641874668657,-2.8945293515144375,2.705379975764712,-4.677309974647161
2004-07-14,-1.726389712672183,-2.812167449883846,-2.3454573946915396,-2.4793398890448928,2.621765849865796,-0.0484093919376531,-2.451863463939467,-0.0030395491277486,-4.475188781586242,-5.796042797847878,-5.228074397414241,-1.4431108104589443,2.6713862200602847,-5.584750358876661
2004-07-15,-1.7141961810966297,-2.862121525107631,-2.4296395094999856,-2.45543387795128,2.688527537886424,0.0690406826644607,-2.692333520930262,-0.0064561837605953,-4.517099977915307,-5.042715335981073,-6.228321031855469,-2.566310516989986,2.621765849865796,-4.475188781586242
2004-07-16,-1.6825907415627936,-3.050467974456709,-2.723526438721114,-2.455140685704607,2.663052846509542,-0.0251529493269594,-2.66250638087902,-0.0008123101516802,-4.4999025656849225,-7.115616020040518,-4.969094486687717,-3.1250878961375306,2.688527537886424,-4.517099977915307
2004-07-19,-1.6834008183010996,-3.1061416788399216,-2.7182911134714196,-2.4481849092084533,2.7193197990489013,0.0578800498517613,-2.5896696347653836,-0.0042453366867478,-4.733116600423259,-5.461931793119483,-7.925739422065013,-2.7497785741953202,2.663052846509542,-4.4999025656849225
2004-07-20,-1.7766782926883504,-2.1167225294226646,-2.398265636150596,-2.3077055974848273,2.6511270597924934,-0.065919577783173,-1.480302314134557,0.0,-4.214502513908622,-4.3661856739258225,-5.940527185543051,-2.1873928577679287,2.7193197990489013,-4.733116600423259
2004-07-21,-2.2576136794168162,-1.726389712672183,-2.067103240051918,-2.1603209976738635,2.7978908964129143,0.1580804346547344,-1.189572853355294,-0.0184521459141532,-3.73730401778771,-3.99257406360661,-6.430069933680898,-1.8617977714722242,2.6511270597924934,-4.214502513908622
2004-07-22,-2.237011795635871,-1.7141961810966297,-2.07121535663712,-2.207461757392904,2.756840365906563,-0.0402193695032966,-1.1063063919122484,0.0,-4.2169603132968065,-5.900639303335673,-6.210772095945555,-2.1635132011449536,2.7978908964129143,-3.73730401778771
2004-07-23,-2.7417076055225844,-1.6825907415627936,-2.0530504785195673,-2.187866627952698,2.8033603815125954,0.0476190476190476,-1.0512240291824906,-0.0083727538400232,-4.671180429581144,-4.782771241099303,-6.0464793857407715,-2.6900307989629724,2.756840365906563,-4.2169603132968065
2004-07-26,-3.0464462834444195,-1.6834008183010996,-2.060601947056211,-2.1910199553273797,2.8507064579812207,0.0484848022460937,-1.0506242248624278,-0.0019273043891074,-4.4901989192556435,-6.2516277533464955,-6.160637471489949,-2.9019987665918054,2.8033603815125954,-4.671180429581144
2004-07-27,-2.563464599982667,-1.7766782926883504,-1.9615170235721235,-2.128308692379412,2.80638605632824,-0.0433526030679428,-1.1878167878566002,0.0,-4.567358547212791,-4.6692512676099955,-5.89301067686392,-2.7671643031219078,2.8507064579812207,-4.4901989192556435
2004-07-28,-2.595983139352969,-2.2576136794168162,-1.9485920289594754,-2.133896400626511,2.7819200266674438,-0.0241691623546755,-1.5107764363603804,0.0,-4.124771446646757,-5.807040986664634,-6.212539110908991,-2.3966573337414525,2.80638605632824,-4.567358547212791
2004-07-29,-2.0562390687090972,-2.237011795635871,-1.9543292888225379,-2.140638502411877,2.7523860350227576,-0.0291021253533172,-1.5457750187379224,0.0,-4.844906441227204,-5.4564066743659865,-5.522361531048585,-3.109059664411087,2.7819200266674438,-4.124771446646757
2004-07-30,-2.0357643414044695,-2.7417076055225844,-1.9506023452448569,-2.2147266980960776,2.7291591450450965,-0.0229592221521021,-1.9928173193992742,0.0,-4.931226038085687,-6.014990459715065,-6.09193874012397,-3.2071948828207133,2.7523860350227576,-4.844906441227204
2004-08-02,-2.058818787329908,-3.0464462834444195,-1.964400285148243,-2.2100445359798275,2.7324175507553896,0.0032637200868714,-2.1376203360971653,0.0,-4.440134509025175,-6.1777442427089335,-5.138878287870463,-2.424932989785317,2.7291591450450965,-4.931226038085687
2004-08-03,-1.6498426206735293,-2.563464599982667,-2.0504015602586643,-2.218608073501095,2.7744620100803195,0.0429408461939242,-1.646046395450876,-0.0077428703764698,-4.8077537011980676,-4.8609815189452705,-6.67626991289326,-3.035827209448963,2.7324175507553896,-4.440134509025175
2004-08-04,-1.6579140512975352,-2.595983139352969,-2.45474432386478,-2.2262993355485747,2.7856282798853167,0.0112288452973743,-1.6524133064090962,-9.075525191493128e-05,-4.5979353110438215,-9.307234033762377,-5.841819421199645,-2.971957754079136,2.7744620100803195,-4.8077537011980676
2004-08-05,-1.7679355165570658,-2.0562390687090972,-2.126022884809444,-2.124896173942939,2.907993343133769,0.1301666088539574,-1.6661928051031751,-0.0163338972069908,-3.939139352584047,-4.114512135034959,-7.110186153873871,-2.1015174971146475,2.7856282798853167,-4.5979353110438215
2004-08-06,-1.9959411873318933,-2.0357643414044695,-2.02399394822985,-2.064708438655937,2.962175498431968,0.0556768818097657,-1.5826296412915932,-0.0142989209404003,-4.378758289053046,-4.247570503923466,-4.9471859107977085,-2.5567102608734142,2.907993343133769,-3.939139352584047
2004-08-09,-1.8788571885869867,-2.058818787329908,-2.0160750543626857,-2.0622694425422115,2.9386326497319692,-0.0232678779415229,-1.5729836914568467,0.0,-5.167122401605811,-6.568528656660729,-6.443387295042421,-2.645962780398099,2.962175498431968,-4.378758289053046
2004-08-10,-2.054053557796031,-1.6498426206735293,-1.9508182160850092,-1.9825183353969218,2.8604850854141093,-0.0751720551707427,-1.371495981476018,0.0,-4.545879333137266,-4.350746550208054,-5.84401623986572,-2.384250418235787,2.9386326497319692,-5.167122401605811
2004-08-11,-1.971851641713711,-1.6579140512975352,-1.9648097498988015,-1.9832367808228868,2.8925915659386527,0.032627454182962,-1.3951070380627013,-0.0020298357343023,-4.476593868211182,-6.199795481770584,-5.042321300106867,-3.323374790814858,2.8604850854141093,-4.545879333137266
2004-08-12,-2.407284624856112,-1.7679355165570658,-1.947370538603621,-1.9616329910537622,2.948640662545615,0.0576496095010483,-1.4434823186333363,-0.0109097657657454,-4.395009616623249,-4.51809603244229,-5.417571574330803,-3.0105173237095473,2.8925915659386527,-4.476593868211182
2004-08-13,-2.4516052034976523,-1.9959411873318933,-1.9509981420418925,-1.9575156425780236,2.889260004140044,-0.0576520118379572,-1.8152241590508258,0.0,-4.949035607966201,-6.233288946115337,-6.792937244290997,-2.6423992487420245,2.948640662545615,-4.395009616623249
2004-08-16,-2.3638444925406885,-1.8788571885869867,-1.8560761171672695,-1.917707075038983,2.8661928853990184,-0.0228031066657699,-1.6818126921714833,0.0,-4.253121468015943,-4.570241452614803,-7.670252787278125,-2.2456159744964803,2.889260004140044,-4.949035607966201
2004-08-17,-2.3769597628095798,-2.054053557796031,-1.844635922723325,-1.9640180854664313,2.8343891506284047,-0.0313033151174479,-1.7084501203868823,0.0,-4.978202507032146,-5.1791987280180845,-5.48341725343029,-2.7210595634544394,2.8661928853990184,-4.253121468015943
2004-08-18,-2.568603437385092,-1.971851641713711,-1.7822229711800706,-2.0391552213409954,2.786861353937857,-0.046416033741467,-1.6373581195268134,0.0,-4.1819584147799915,-4.577196588654692,-5.6321096366769785,-2.4362043136846565,2.8343891506284047,-4.978202507032146
2004-08-19,-2.699480672151357,-2.407284624856112,-1.939960386347401,-2.038355180955373,2.8308575769718134,0.04497840806074,-1.9312458380799524,-0.0029082949956773,-4.872196953216464,-5.8401848432158845,-6.214870227458888,-2.615746244573186,2.786861353937857,-4.1819584147799915
2004-08-20,-2.8902909561577794,-2.4516052034976523,-2.1504807837799644,-2.0507402473355922,2.772588722864781,-0.0566037226588981,-1.9956259396688825,0.0,-4.591509227410153,-4.959198303187397,-7.000429893276816,-2.5414759357562065,2.8308575769718134,-4.872196953216464
2004-08-23,-2.425048942042043,-2.3638444925406885,-2.120953624010182,-2.049311669308699,2.7650604636553195,-0.0074999928474426,-1.958228088601249,-0.002534453296374,-5.030808306429863,-5.977773381760991,-7.364083153280646,-2.8484428530305723,2.772588722864781,-4.591509227410153
2004-08-24,-2.357697537847511,-2.3769597628095798,-2.2403705530486273,-2.081582217195553,2.7298116885592645,-0.0346347724667018,-1.9370674952098317,0.0,-4.831483687780315,-6.599399334872938,-5.523269367932247,-3.463779510465893,2.7650604636553195,-5.030808306429863
2004-08-25,-2.4935153921259525,-2.568603437385092,-2.2377838113656425,-2.0672063904041424,2.7067159481983074,-0.0228310752258056,-2.093924821527363,0.0,-4.395622696222879,-4.991337719994678,-8.615792802330933,-2.7580092850076365,2.7298116885592645,-4.831483687780315
2004-08-26,-2.182959552540941,-2.699480672151357,-2.5526328383582477,-2.0734641512623613,2.7020321192134085,-0.0046728769668419,-2.1320178343555938,0.0,-5.486959047469832,-18.420680743952367,-6.676539963230368,-3.4785605009831637,2.7067159481983074,-4.395622696222879
2004-08-27,-2.103046340252063,-2.8902909561577794,-2.55980779530579,-2.071975286023791,2.688527537886424,-0.0134138035755815,-2.2285419375844433,0.0,-5.258311283509843,-5.7602539927790275,-7.013019924703025,-3.738348151507207,2.7020321192134085,-5.486959047469832
2004-08-30,-2.3965811911881167,-2.425048942042043,-2.41449273789708,-2.045593101853115,2.736961518067051,0.0496260734427767,-1.7183552850225667,-0.0082548065871421,-4.821820226413071,-4.796958420252747,-6.183265732867793,-4.009927595478104,2.688527537886424,-5.258311283509843
2004-08-31,-2.2892285766129166,-2.357697537847511,-2.4191054490381076,-2.0598121956953634,2.7271990181000962,-0.0097150014641742,-1.7157991638649235,0.0,-4.652245856446697,-5.250009079052808,-6.745461733462418,-3.289316529638259,2.736961518067051,-4.821820226413071
2004-09-01,-2.2583403959134167,-2.4935153921259525,-2.574046911586581,-2.0591455195398294,2.7020321192134085,-0.0248528525434257,-1.8863902922353266,0.0,-4.5639913892192565,-6.271167524055935,-6.543072338723885,-3.102509348731028,2.7271990181000962,-4.652245856446697
2004-09-02,-2.585792483059168,-2.182959552540941,-2.4360914773626203,-2.1513374166868444,2.658859938912222,-0.0422535292346274,-1.6769665490865249,0.0,-4.345227516557722,-4.481294634043155,-7.238100775718005,-2.7981219729488047,2.7020321192134085,-4.5639913892192565
2004-09-03,-2.783935174565695,-2.103046340252063,-2.4131599556231387,-2.280438438019716,2.6326079956846047,-0.0259103566160989,-1.4522975790192099,-0.0040859751020695,-4.9302924119946185,-5.500192428685009,-6.1099539542303125,-3.1602402426619385,2.658859938912222,-4.345227516557722
2004-09-07,-3.013362938515229,-2.3965811911881167,-2.4103862208495817,-2.271018469764387,2.6440448501472087,0.0115025053319377,-1.5968044302610498,0.0,-4.936870770014468,-5.02067621524103,-5.587072008629723,-3.13833994001995,2.6326079956846047,-4.9302924119946185
2004-09-08,-2.5404060527275885,-2.2892285766129166,-2.374718081101615,-2.3299460052651892,2.6433339169384715,-0.0007106805561054,-1.5708368728763236,-0.002480939019871,-5.011344667686573,-5.999114122701648,-6.153268672058315,-3.487302949834427,2.6440448501472087,-4.936870770014468
2004-09-09,-2.5297487064734434,-2.2583403959134167,-2.408661929049739,-2.335426661763017,2.639771377399725,-0.00355620122636,-1.5611231986043856,-0.0008882436711197,-4.88529485926247,-7.0262531900914365,-9.328508132433809,-2.982261434580679,2.6433339169384715,-5.011344667686573
2004-09-10,-2.638805488928884,-2.585792483059168,-2.389905424171232,-2.4721248518044976,2.621765849865796,-0.0178443965678616,-1.5529214529366222,0.0,-4.553968732105613,-5.2675106912084395,-7.941791019216801,-3.2379518043906086,2.639771377399725,-4.88529485926247
2004-09-13,-2.573635329083719,-2.783935174565695,-2.389318438275529,-2.472602959006833,2.5779415223075013,-0.0428779173527554,-2.143437907297414,0.0,-5.045900952960959,-5.722160424181762,-6.11420846838346,-3.0559772946539696,2.621765849865796,-4.553968732105613
2004-09-14,-2.468272288056125,-3.013362938515229,-2.620494358142275,-2.531028146701253,2.6071243141948965,0.0296127821612361,-2.063729044714276,0.0,-5.426356475451292,-6.200842352408397,-6.771419140034184,-3.54873162530956,2.5779415223075013,-5.045900952960959
2004-09-15,-2.1980161875370543,-2.5404060527275885,-2.4345247499219456,-2.4527060730917105,2.683757532667233,0.0796460096080573,-1.7916462842729064,-0.0075664313095413,-5.111276739321267,-4.884032426486413,-5.754857962989221,-2.6938079511526603,2.6071243141948965,-5.426356475451292
2004-09-16,-2.285120746287702,-2.5297487064734434,-2.4309660619598836,-2.5233463956328275,2.6665335454526295,-0.0170765023317792,-1.7967204724065888,0.0,-5.290743453158731,-5.804433480781043,-7.721417634786128,-3.6081432806465012,2.683757532667233,-5.111276739321267
2004-09-17,-2.14748568608538,-2.638805488928884,-2.666992517464105,-2.5415458405009472,2.641197875794426,-0.0250174149939204,-2.010041555736198,0.0,-5.1291929962740985,-9.333469460837183,-6.389338387275487,-3.3343447750416573,2.6665335454526295,-5.290743453158731
2004-09-20,-2.1422367478697235,-2.573635329083719,-2.6094208308298694,-2.521700863520331,2.669309394627483,0.0285103763234269,-2.4184299805224003,-0.0060097242245308,-5.065176544606966,-5.114374753620705,-5.462674209785596,-2.3992818262507494,2.641197875794426,-5.1291929962740985
2004-09-21,-2.127585668559304,-2.468272288056125,-2.6746321395724615,-2.524062422991564,2.6144718437042918,-0.0533610839555896,-2.3565781021781795,0.0,-4.799602915706429,-5.43603848249702,-5.9956525489507255,-1.6589605654850326,2.669309394627483,-5.065176544606966
2004-09-22,-2.3745855018934754,-2.1980161875370543,-2.3712867695850846,-2.3667800281353326,2.6905648719116764,0.0790629528382214,-1.9535381409191805,-0.0124822595975806,-4.6656860813453385,-4.383446073794662,-5.503562089763836,-2.390459887027638,2.6144718437042918,-4.799602915706429
2004-09-23,-2.5351056348143,-2.285120746287702,-2.3431564370395392,-2.3752181548416766,2.694627194333236,0.00407058484046,-1.9765607668740202,-0.0053788084903699,-4.996760214992482,-5.22528654038198,-7.710274466921159,-3.4496488948959567,2.6905648719116764,-4.6656860813453385
2004-09-24,-1.9874269355682013,-2.14748568608538,-2.353905826209628,-2.359707258746593,2.658859938912222,-0.0351351656123088,-2.0392105152018534,0.0,-5.224479367573072,-5.382417810979621,-6.22319676272652,-2.8096830611125507,2.694627194333236,-4.996760214992482
2004-09-27,-2.228113302236747,-2.1422367478697235,-2.3642298632913707,-2.338228626780305,2.682390447177931,0.0238095349401765,-2.04263754874738,-0.0063699900440028,-5.185317299100448,-5.056155802490247,-5.735312229938804,-3.2985763858195765,2.658859938912222,-5.224479367573072
2004-09-28,-2.1743611409705395,-2.127585668559304,-2.3172336707219303,-2.372099923118705,2.6268401408831785,-0.0540355655292,-2.107615117561814,0.0,-4.616739732367555,-5.342153894952029,-6.539827063059272,-2.4870775799550673,2.682390447177931,-5.185317299100448
